0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:11:09 +0800] "GET /login.html HTTP/1.1" 200 5589
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:13:12 +0800] "GET /statics/css/AdminLTE.min.css HTTP/1.1" 200 90194
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:13:12 +0800] "GET /statics/libs/jquery.min.js HTTP/1.1" 200 85582
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:13:12 +0800] "GET /statics/libs/router.js HTTP/1.1" 200 1873
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:13:12 +0800] "GET /statics/libs/vue.2.5.16.js HTTP/1.1" 200 300250
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:13:12 +0800] "GET /statics/css/main.css HTTP/1.1" 200 6430
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:13:12 +0800] "GET /statics/libs/bootstrap.min.js HTTP/1.1" 200 37051
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:13:12 +0800] "GET /statics/libs/app.js HTTP/1.1" 200 24052
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:13:12 +0800] "GET /statics/plugins/layer/layer.js HTTP/1.1" 200 21344
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:13:12 +0800] "GET /statics/js/index.js HTTP/1.1" 200 3567
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:13:12 +0800] "GET /statics/css/bootstrap.min.css.map HTTP/1.1" 404 156
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:13:12 +0800] "GET /statics/plugins/layer/skin/default/layer.css?v=3.0.11110 HTTP/1.1" 200 14296
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:13:12 +0800] "GET /sys/user/info?_1551834792433 HTTP/1.1" 200 245
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:13:12 +0800] "GET /main.html HTTP/1.1" 200 556
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:13:12 +0800] "GET /sys/menu/nav?_1551834792429 HTTP/1.1" 200 4053
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:13:12 +0800] "GET /statics/images/logo.png HTTP/1.1" 200 1868
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:13:12 +0800] "GET /statics/fonts/fontawesome-webfont.woff2?v=4.7.0 HTTP/1.1" 200 77160
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:13:12 +0800] "GET /modules/content/institutional_selfmedia.html HTTP/1.1" 200 6782
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:13:12 +0800] "GET /statics/css/icon.css HTTP/1.1" 200 3796
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:13:12 +0800] "GET /statics/css/bootstrap.min.css HTTP/1.1" 200 121220
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:13:12 +0800] "GET /statics/plugins/jqgrid/ui.jqgrid-bootstrap.css HTTP/1.1" 200 19220
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:13:12 +0800] "GET /statics/libs/jquery.min.js HTTP/1.1" 200 85582
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:13:12 +0800] "GET /statics/css/font-awesome.min.css HTTP/1.1" 200 31004
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:13:12 +0800] "GET /statics/css/main.css HTTP/1.1" 200 6430
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:13:12 +0800] "GET /statics/plugins/layer/layer.js HTTP/1.1" 200 21344
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:13:12 +0800] "GET /statics/css/element.css HTTP/1.1" 200 198714
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:13:12 +0800] "GET /statics/plugins/ztree/css/metroStyle/metroStyle.css HTTP/1.1" 200 6672
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:13:12 +0800] "GET /statics/plugins/jqgrid/grid.locale-cn.js HTTP/1.1" 200 9588
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:13:12 +0800] "GET /statics/libs/bootstrap.min.js HTTP/1.1" 200 37051
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:13:12 +0800] "GET /statics/libs/vue.2.5.16.js HTTP/1.1" 200 300250
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:13:12 +0800] "GET /statics/plugins/jqgrid/jquery.jqGrid.min.js HTTP/1.1" 200 336240
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:13:12 +0800] "GET /statics/plugins/ztree/jquery.ztree.all.min.js HTTP/1.1" 200 63569
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:13:12 +0800] "GET /statics/js/common.js HTTP/1.1" 200 2622
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:13:12 +0800] "GET /statics/js/modules/content/institutional_selfmedia.js HTTP/1.1" 200 1296
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:13:12 +0800] "GET /statics/css/bootstrap.min.css.map HTTP/1.1" 404 156
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:13:12 +0800] "GET /statics/js/element.js HTTP/1.1" 200 492386
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:13:12 +0800] "GET /statics/plugins/layer/skin/default/layer.css?v=3.0.11110 HTTP/1.1" 200 14296
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:13:13 +0800] "GET /statics/css/fonts/element-icons.woff HTTP/1.1" 200 6164
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:13:13 +0800] "GET /favicon.ico HTTP/1.1" 200 4286
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:14:02 +0800] "GET /index.html HTTP/1.1" 200 5205
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:14:02 +0800] "GET /sys/user/info?_1551834842672 HTTP/1.1" 200 245
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:14:02 +0800] "GET /sys/menu/nav?_1551834842670 HTTP/1.1" 200 4053
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:14:02 +0800] "GET /statics/css/bootstrap.min.css.map HTTP/1.1" 404 156
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:14:02 +0800] "GET /main.html HTTP/1.1" 200 556
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:14:02 +0800] "GET /modules/content/institutional_selfmedia.html HTTP/1.1" 200 6814
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:14:02 +0800] "GET /statics/js/modules/content/institutional_selfmedia.js HTTP/1.1" 200 1296
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:14:02 +0800] "GET /statics/css/bootstrap.min.css.map HTTP/1.1" 404 156
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:14:03 +0800] "GET /favicon.ico HTTP/1.1" 200 4286
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:32:44 +0800] "GET /index.html HTTP/1.1" 200 5205
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:32:45 +0800] "GET /statics/css/font-awesome.min.css HTTP/1.1" 200 31004
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:32:45 +0800] "GET /statics/css/bootstrap.min.css HTTP/1.1" 200 121220
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:32:45 +0800] "GET /statics/css/all-skins.min.css HTTP/1.1" 200 40917
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:32:45 +0800] "GET /statics/css/AdminLTE.min.css HTTP/1.1" 200 90194
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:32:45 +0800] "GET /statics/css/main.css HTTP/1.1" 200 6430
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:32:45 +0800] "GET /statics/css/element.css HTTP/1.1" 200 198714
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:32:45 +0800] "GET /statics/libs/jquery.min.js HTTP/1.1" 200 85582
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:32:45 +0800] "GET /statics/libs/bootstrap.min.js HTTP/1.1" 200 37051
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:32:45 +0800] "GET /statics/libs/router.js HTTP/1.1" 200 1873
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:32:45 +0800] "GET /statics/libs/app.js HTTP/1.1" 200 24052
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:32:45 +0800] "GET /statics/libs/vue.2.5.16.js HTTP/1.1" 200 300250
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:32:45 +0800] "GET /statics/plugins/layer/layer.js HTTP/1.1" 200 21344
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:32:45 +0800] "GET /statics/js/index.js HTTP/1.1" 200 3567
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:32:45 +0800] "GET /statics/css/bootstrap.min.css.map HTTP/1.1" 404 156
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:32:45 +0800] "GET /statics/plugins/layer/skin/default/layer.css?v=3.0.11110 HTTP/1.1" 200 14296
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:32:45 +0800] "GET /sys/user/info?_1551835965241 HTTP/1.1" 200 245
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:32:45 +0800] "GET /main.html HTTP/1.1" 200 556
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:32:45 +0800] "GET /sys/menu/nav?_1551835965238 HTTP/1.1" 200 4053
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:32:45 +0800] "GET /statics/images/logo.png HTTP/1.1" 200 1868
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:32:45 +0800] "GET /statics/fonts/fontawesome-webfont.woff2?v=4.7.0 HTTP/1.1" 200 77160
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:32:45 +0800] "GET /modules/content/institutional_selfmedia.html HTTP/1.1" 200 10562
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:32:45 +0800] "GET /statics/css/icon.css HTTP/1.1" 200 3796
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:32:45 +0800] "GET /statics/css/font-awesome.min.css HTTP/1.1" 200 31004
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:32:45 +0800] "GET /statics/plugins/jqgrid/ui.jqgrid-bootstrap.css HTTP/1.1" 200 19220
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:32:45 +0800] "GET /statics/css/bootstrap.min.css HTTP/1.1" 200 121220
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:32:45 +0800] "GET /statics/css/element.css HTTP/1.1" 200 198714
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:32:45 +0800] "GET /statics/css/main.css HTTP/1.1" 200 6430
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:32:45 +0800] "GET /statics/plugins/ztree/css/metroStyle/metroStyle.css HTTP/1.1" 200 6672
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:32:45 +0800] "GET /statics/libs/jquery.min.js HTTP/1.1" 200 85582
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:32:45 +0800] "GET /statics/plugins/layer/layer.js HTTP/1.1" 200 21344
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:32:45 +0800] "GET /statics/libs/bootstrap.min.js HTTP/1.1" 200 37051
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:32:45 +0800] "GET /statics/libs/vue.2.5.16.js HTTP/1.1" 200 300250
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:32:45 +0800] "GET /statics/plugins/jqgrid/grid.locale-cn.js HTTP/1.1" 200 9588
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:32:45 +0800] "GET /statics/js/common.js HTTP/1.1" 200 2622
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:32:45 +0800] "GET /statics/plugins/ztree/jquery.ztree.all.min.js HTTP/1.1" 200 63569
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:32:45 +0800] "GET /statics/plugins/jqgrid/jquery.jqGrid.min.js HTTP/1.1" 200 336240
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:32:45 +0800] "GET /statics/js/element.js HTTP/1.1" 200 492386
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:32:45 +0800] "GET /statics/js/modules/content/institutional_selfmedia.js HTTP/1.1" 200 2112
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:32:45 +0800] "GET /statics/css/bootstrap.min.css.map HTTP/1.1" 404 156
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:32:45 +0800] "GET /statics/plugins/layer/skin/default/layer.css?v=3.0.11110 HTTP/1.1" 200 14296
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:32:45 +0800] "GET /statics/css/fonts/element-icons.woff HTTP/1.1" 200 6164
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:32:45 +0800] "GET /favicon.ico HTTP/1.1" 200 4286
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:33:10 +0800] "GET /index.html HTTP/1.1" 200 5205
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:33:10 +0800] "GET /statics/css/font-awesome.min.css HTTP/1.1" 200 31004
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:33:10 +0800] "GET /statics/css/bootstrap.min.css HTTP/1.1" 200 121220
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:33:10 +0800] "GET /statics/css/all-skins.min.css HTTP/1.1" 200 40917
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:33:10 +0800] "GET /statics/css/AdminLTE.min.css HTTP/1.1" 200 90194
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:33:10 +0800] "GET /statics/css/element.css HTTP/1.1" 200 198714
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:33:10 +0800] "GET /statics/libs/jquery.min.js HTTP/1.1" 200 85582
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:33:10 +0800] "GET /statics/css/main.css HTTP/1.1" 200 6430
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:33:10 +0800] "GET /statics/libs/router.js HTTP/1.1" 200 1873
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:33:10 +0800] "GET /statics/libs/vue.2.5.16.js HTTP/1.1" 200 300250
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:33:10 +0800] "GET /statics/libs/bootstrap.min.js HTTP/1.1" 200 37051
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:33:10 +0800] "GET /statics/libs/app.js HTTP/1.1" 200 24052
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:33:10 +0800] "GET /statics/js/index.js HTTP/1.1" 200 3567
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:33:10 +0800] "GET /statics/plugins/layer/layer.js HTTP/1.1" 200 21344
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:33:10 +0800] "GET /statics/css/bootstrap.min.css.map HTTP/1.1" 404 156
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:33:10 +0800] "GET /statics/plugins/layer/skin/default/layer.css?v=3.0.11110 HTTP/1.1" 200 14296
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:33:10 +0800] "GET /sys/user/info?_1551835990468 HTTP/1.1" 200 245
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:33:10 +0800] "GET /sys/menu/nav?_1551835990465 HTTP/1.1" 200 4053
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:33:10 +0800] "GET /main.html HTTP/1.1" 200 556
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:33:10 +0800] "GET /statics/images/logo.png HTTP/1.1" 200 1868
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:33:10 +0800] "GET /statics/fonts/fontawesome-webfont.woff2?v=4.7.0 HTTP/1.1" 200 77160
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:33:10 +0800] "GET /modules/content/institutional_selfmedia.html HTTP/1.1" 200 10562
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:33:10 +0800] "GET /statics/css/font-awesome.min.css HTTP/1.1" 200 31004
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:33:10 +0800] "GET /statics/css/icon.css HTTP/1.1" 200 3796
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:33:10 +0800] "GET /statics/plugins/ztree/css/metroStyle/metroStyle.css HTTP/1.1" 200 6672
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:33:10 +0800] "GET /statics/css/bootstrap.min.css HTTP/1.1" 200 121220
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:33:10 +0800] "GET /statics/css/element.css HTTP/1.1" 200 198714
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:33:10 +0800] "GET /statics/plugins/jqgrid/ui.jqgrid-bootstrap.css HTTP/1.1" 200 19220
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:33:10 +0800] "GET /statics/css/main.css HTTP/1.1" 200 6430
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:33:10 +0800] "GET /statics/libs/jquery.min.js HTTP/1.1" 200 85582
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:33:10 +0800] "GET /statics/plugins/layer/layer.js HTTP/1.1" 200 21344
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:33:10 +0800] "GET /statics/libs/bootstrap.min.js HTTP/1.1" 200 37051
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:33:10 +0800] "GET /statics/plugins/jqgrid/grid.locale-cn.js HTTP/1.1" 200 9588
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:33:10 +0800] "GET /statics/libs/vue.2.5.16.js HTTP/1.1" 200 300250
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:33:10 +0800] "GET /statics/plugins/ztree/jquery.ztree.all.min.js HTTP/1.1" 200 63569
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:33:10 +0800] "GET /statics/js/common.js HTTP/1.1" 200 2622
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:33:10 +0800] "GET /statics/plugins/jqgrid/jquery.jqGrid.min.js HTTP/1.1" 200 336240
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:33:10 +0800] "GET /statics/js/modules/content/institutional_selfmedia.js HTTP/1.1" 200 2116
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:33:10 +0800] "GET /statics/js/element.js HTTP/1.1" 200 492386
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:33:10 +0800] "GET /statics/css/bootstrap.min.css.map HTTP/1.1" 404 156
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:33:10 +0800] "GET /statics/plugins/layer/skin/default/layer.css?v=3.0.11110 HTTP/1.1" 200 14296
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:33:10 +0800] "GET /statics/css/fonts/element-icons.woff HTTP/1.1" 200 6164
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:33:11 +0800] "GET /favicon.ico HTTP/1.1" 200 4286
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:33:19 +0800] "GET /index.html HTTP/1.1" 200 5205
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:33:19 +0800] "GET /statics/css/main.css HTTP/1.1" 200 6430
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:33:19 +0800] "GET /statics/css/font-awesome.min.css HTTP/1.1" 200 31004
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:33:19 +0800] "GET /statics/css/all-skins.min.css HTTP/1.1" 200 40917
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:33:19 +0800] "GET /statics/css/AdminLTE.min.css HTTP/1.1" 200 90194
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:33:19 +0800] "GET /statics/css/element.css HTTP/1.1" 200 198714
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:33:19 +0800] "GET /statics/css/bootstrap.min.css HTTP/1.1" 200 121220
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:33:19 +0800] "GET /statics/libs/router.js HTTP/1.1" 200 1873
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:33:19 +0800] "GET /statics/libs/bootstrap.min.js HTTP/1.1" 200 37051
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:33:19 +0800] "GET /statics/libs/jquery.min.js HTTP/1.1" 200 85582
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:33:19 +0800] "GET /statics/libs/vue.2.5.16.js HTTP/1.1" 200 300250
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:33:19 +0800] "GET /statics/libs/app.js HTTP/1.1" 200 24052
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:33:19 +0800] "GET /statics/plugins/layer/layer.js HTTP/1.1" 200 21344
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:33:19 +0800] "GET /statics/js/index.js HTTP/1.1" 200 3567
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:33:19 +0800] "GET /statics/css/bootstrap.min.css.map HTTP/1.1" 404 156
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:33:19 +0800] "GET /statics/plugins/layer/skin/default/layer.css?v=3.0.11110 HTTP/1.1" 200 14296
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:33:19 +0800] "GET /sys/user/info?_1551835999913 HTTP/1.1" 200 245
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:33:19 +0800] "GET /main.html HTTP/1.1" 200 556
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:33:19 +0800] "GET /statics/images/logo.png HTTP/1.1" 200 1868
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:33:19 +0800] "GET /statics/fonts/fontawesome-webfont.woff2?v=4.7.0 HTTP/1.1" 200 77160
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:33:20 +0800] "GET /sys/menu/nav?_1551835999911 HTTP/1.1" 200 4053
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:33:20 +0800] "GET /statics/css/bootstrap.min.css HTTP/1.1" 200 121220
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:33:20 +0800] "GET /modules/content/institutional_selfmedia.html HTTP/1.1" 200 10562
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:33:20 +0800] "GET /statics/css/bootstrap.min.css.map HTTP/1.1" 404 156
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:33:20 +0800] "GET /statics/css/icon.css HTTP/1.1" 200 3796
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:33:20 +0800] "GET /statics/css/element.css HTTP/1.1" 200 198714
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:33:20 +0800] "GET /statics/plugins/ztree/css/metroStyle/metroStyle.css HTTP/1.1" 200 6672
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:33:20 +0800] "GET /statics/plugins/jqgrid/ui.jqgrid-bootstrap.css HTTP/1.1" 200 19220
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:33:20 +0800] "GET /statics/css/main.css HTTP/1.1" 200 6430
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:33:20 +0800] "GET /statics/css/font-awesome.min.css HTTP/1.1" 200 31004
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:33:20 +0800] "GET /statics/libs/jquery.min.js HTTP/1.1" 200 85582
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:33:20 +0800] "GET /statics/css/bootstrap.min.css HTTP/1.1" 200 121220
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:33:20 +0800] "GET /statics/libs/bootstrap.min.js HTTP/1.1" 200 37051
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:33:20 +0800] "GET /statics/plugins/layer/layer.js HTTP/1.1" 200 21344
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:33:20 +0800] "GET /statics/libs/vue.2.5.16.js HTTP/1.1" 200 300250
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:33:20 +0800] "GET /statics/plugins/jqgrid/grid.locale-cn.js HTTP/1.1" 200 9588
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:33:20 +0800] "GET /statics/plugins/jqgrid/jquery.jqGrid.min.js HTTP/1.1" 200 336240
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:33:20 +0800] "GET /statics/plugins/ztree/jquery.ztree.all.min.js HTTP/1.1" 200 63569
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:33:20 +0800] "GET /statics/js/common.js HTTP/1.1" 200 2622
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:33:20 +0800] "GET /statics/js/modules/content/institutional_selfmedia.js HTTP/1.1" 200 2115
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:33:20 +0800] "GET /statics/js/element.js HTTP/1.1" 200 492386
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:33:20 +0800] "GET /statics/css/bootstrap.min.css.map HTTP/1.1" 404 156
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:33:20 +0800] "GET /statics/plugins/layer/skin/default/layer.css?v=3.0.11110 HTTP/1.1" 200 14296
0:0:0:0:0:0:0:1 - - [06/Mar/2019:09:33:20 +0800] "GET /statics/css/fonts/element-icons.woff HTTP/1.1" 200 6164
